[2025-12-17 08:50:33] [INFO    ] discord.client: logging in using static token
[2025-12-17 08:51:15] [DEBUG   ] discord.http: PATCH https://discord.com/api/v10/channels/1440758890336620787/messages/1450651484730560513 has received {'type': 0, 'content': '', 'mentions': [], 'mention_roles': [], 'attachments': [], 'embeds': [{'type': 'rich', 'title': 'End Game?', 'description': '*29 seconds remaining*', 'color': 65280, 'fields': [{'name': 'Player 1', 'value': '<@512192531220398090> ✅', 'inline': False}, {'name': 'Player 2', 'value': '<@512192531220398090> ✅', 'inline': False}, {'name': 'Player 3', 'value': '<@512192531220398090> waiting...', 'inline': False}, {'name': 'Player 4', 'value': '<@512192531220398090> waiting...', 'inline': False}], 'content_scan_version': 0}], 'timestamp': '2025-12-17T00:51:05.761000+00:00', 'edited_timestamp': '2025-12-17T00:51:14.847073+00:00', 'flags': 0, 'components': [{'type': 1, 'id': 1, 'components': [{'type': 2, 'id': 2, 'custom_id': '0ef32b25a21be401ce5e16eceaf4909f', 'style': 3, 'label': 'Yes'}, {'type': 2, 'id': 3, 'custom_id': '96e1f265305d240b2b2961fff3890ae5', 'style': 4, 'label': 'No'}]}], 'id': '1450651484730560513', 'channel_id': '1440758890336620787', 'author': {'id': '1439608995815100529', 'username': 'Mahjong', 'avatar': 'c8ca0add444f297894011de505df9d63', 'discriminator': '3202', 'public_flags': 0, 'flags': 0, 'bot': True, 'banner': None, 'accent_color': None, 'global_name': None, 'avatar_decoration_data': None, 'collectibles': None, 'display_name_styles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}, 'pinned': False, 'mention_everyone': False, 'tts': False}
[2025-12-17 08:51:15] [DEBUG   ] discord.webhook.async_: Webhook ID 1450651521271337020 with POST https://discord.com/api/v10/interactions/1450651521271337020/aW50ZXJhY3Rpb246MTQ1MDY1MTUyMTI3MTMzNzAyMDo2UE5BUnBqRkZ4ZzVhbFZkRDFFNmVUNHN3bTM4ZHFwRkhLSUEwVllaQVdFWHE4MFYwenpLSGtXT1R5eGZSOTNmbEFMVXl6V1pGc1FQOFc5eDFKOEZPUkFNeFduWjQ2clBGWVNJQ3RueDQyVkd5MUVzNTRrTVRIcmJqTW9QV3BYVA/callback has returned status code 200
[2025-12-17 08:51:15] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_UPDATE', 's': 77, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2025-12-17T00:51:05.761000+00:00', 'position': 0, 'pinned': False, 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'id': '1450651484730560513', 'flags': 0, 'embeds': [{'type': 'rich', 'title': 'End Game?', 'id': '1450651522370109453', 'fields': [{'value': '<@512192531220398090> ✅', 'name': 'Player 1', 'inline': False}, {'value': '<@512192531220398090> ✅', 'name': 'Player 2', 'inline': False}, {'value': '<@512192531220398090> waiting...', 'name': 'Player 3', 'inline': False}, {'value': '<@512192531220398090> waiting...', 'name': 'Player 4', 'inline': False}], 'description': '*29 seconds remaining*', 'content_scan_version': 3, 'color': 65280}], 'edited_timestamp': '2025-12-17T00:51:14.847000+00:00', 'content': '', 'components': [{'type': 1, 'id': 1, 'components': [{'type': 2, 'style': 3, 'label': 'Yes', 'id': 2, 'custom_id': '0ef32b25a21be401ce5e16eceaf4909f'}, {'type': 2, 'style': 4, 'label': 'No', 'id': 3, 'custom_id': '96e1f265305d240b2b2961fff3890ae5'}]}], 'channel_type': 1, 'channel_id': '1440758890336620787', 'author': {'username': 'Mahjong', 'public_flags': 0, 'primary_guild': None, 'id': '1439608995815100529', 'global_name': None, 'display_name_styles': None, 'discriminator': '3202', 'collectibles': None, 'clan': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': 'c8ca0add444f297894011de505df9d63'}, 'attachments': []}}
[2025-12-17 08:51:15] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-12-17 08:51:15] [DEBUG   ] discord.client: Dispatching event raw_message_edit
[2025-12-17 08:51:15] [DEBUG   ] discord.client: Dispatching event message_edit
[2025-12-17 08:51:16] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'INTERACTION_CREATE', 's': 78, 'op': 0, 'd': {'version': 1, 'user': {'username': 'd0jyaaan_smn', 'public_flags': 256, 'primary_guild': None, 'id': '512192531220398090', 'global_name': '</dojyaaan>', 'display_name_styles': None, 'discriminator': '0', 'collectibles': None, 'clan': None, 'avatar_decoration_data': None, 'avatar': 'cd424bd2680fbc6cf4f63ed75936a610'}, 'type': 3, 'token': 'aW50ZXJhY3Rpb246MTQ1MDY1MTUyNzg3NzIzNDgyMDp6OTJoOFVZU3VWOTRCNXlWaFlQNkVpMkhiSUFLbFBLUjhpY21LTlNIOEc4UWFJOUtMRnFGT29FdDh0bGxJZ0RaRU50dWd0ZDVpeWxLS0IzbE1tMlRxc3NNNHpMQzBVWmw5dThkUUdPR2NhbkRwVGlDOVJBUlk1d3djRmJ5Y1NtWg', 'message': {'type': 0, 'tts': False, 'timestamp': '2025-12-17T00:51:07.863000+00:00', 'position': 0, 'pinned': False, 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'id': '1450651493546852533', 'flags': 0, 'embeds': [{'type': 'rich', 'title': 'End Game?', 'id': '1450651518553297061', 'fields': [{'value': '<@512192531220398090> ✅', 'name': 'Player 1', 'inline': False}, {'value': '<@512192531220398090> waiting...', 'name': 'Player 2', 'inline': False}, {'value': '<@512192531220398090> waiting...', 'name': 'Player 3', 'inline': False}, {'value': '<@512192531220398090> waiting...', 'name': 'Player 4', 'inline': False}], 'description': '*29 seconds remaining*', 'content_scan_version': 3, 'color': 65280}], 'edited_timestamp': '2025-12-17T00:51:13.904000+00:00', 'content': '', 'components': [{'type': 1, 'id': 1, 'components': [{'type': 2, 'style': 3, 'label': 'Yes', 'id': 2, 'custom_id': 'b20925953e073406a5dcc3e4c5db8698'}, {'type': 2, 'style': 4, 'label': 'No', 'id': 3, 'custom_id': '9128d63697139147194195ed9a03004d'}]}], 'channel_id': '1440758890336620787', 'author': {'username': 'Mahjong', 'public_flags': 0, 'primary_guild': None, 'id': '1439608995815100529', 'global_name': None, 'display_name_styles': None, 'discriminator': '3202', 'collectibles': None, 'clan': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': 'c8ca0add444f297894011de505df9d63'}, 'attachments': []}, 'locale': 'en-US', 'id': '1450651527877234820', 'entitlements': [], 'data': {'id': 2, 'custom_id': 'b20925953e073406a5dcc3e4c5db8698', 'component_type': 2}, 'context': 1, 'channel_id': '1440758890336620787', 'channel': {'type': 1, 'recipients': [{'username': 'Mahjong', 'public_flags': 0, 'primary_guild': None, 'id': '1439608995815100529', 'global_name': None, 'display_name_styles': None, 'discriminator': '3202', 'collectibles': None, 'clan': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': 'c8ca0add444f297894011de505df9d63'}], 'recipient_flags': 0, 'last_message_id': '1450651493546852533', 'id': '1440758890336620787', 'flags': 0}, 'authorizing_integration_owners': {'0': '0'}, 'attachment_size_limit': 10485760, 'application_id': '1439608995815100529', 'app_permissions': '562949953863680'}}
[2025-12-17 08:51:16] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-12-17 08:51:16] [DEBUG   ] discord.client: Dispatching event interaction
[2025-12-17 08:51:16] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 78.
[2025-12-17 08:51:16] [DEBUG   ] discord.webhook.async_: Webhook ID 1450651527877234820 with POST https://discord.com/api/v10/interactions/1450651527877234820/aW50ZXJhY3Rpb246MTQ1MDY1MTUyNzg3NzIzNDgyMDp6OTJoOFVZU3VWOTRCNXlWaFlQNkVpMkhiSUFLbFBLUjhpY21LTlNIOEc4UWFJOUtMRnFGT29FdDh0bGxJZ0RaRU50dWd0ZDVpeWxLS0IzbE1tMlRxc3NNNHpMQzBVWmw5dThkUUdPR2NhbkRwVGlDOVJBUlk1d3djRmJ5Y1NtWg/callback has returned status code 200
[2025-12-17 08:51:16] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-12-17 08:51:16] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_UPDATE', 's': 79, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2025-12-17T00:51:05.014000+00:00', 'position': 0, 'pinned': False, 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'id': '1450651481597284382', 'flags': 0, 'embeds': [{'type': 'rich', 'title': 'End Game?', 'id': '1450651530565914656', 'fields': [{'value': '<@512192531220398090> ✅', 'name': 'Player 1', 'inline': False}, {'value': '<@512192531220398090> ✅', 'name': 'Player 2', 'inline': False}, {'value': '<@512192531220398090> ✅', 'name': 'Player 3', 'inline': False}, {'value': '<@512192531220398090> ✅', 'name': 'Player 4', 'inline': False}], 'description': '*29 seconds remaining*', 'content_scan_version': 0, 'color': 65280}], 'edited_timestamp': '2025-12-17T00:51:16.686303+00:00', 'content': '', 'components': [{'type': 1, 'id': 1, 'components': [{'type': 2, 'style': 3, 'label': 'Yes', 'id': 2, 'disabled': True, 'custom_id': 'f2c574513e3a4be01a0f2b7221afd3ad'}, {'type': 2, 'style': 4, 'label': 'No', 'id': 3, 'disabled': True, 'custom_id': 'dc60e5e4a32ce19310ec49756adef728'}]}], 'channel_type': 1, 'channel_id': '1440758890336620787', 'author': {'username': 'Mahjong', 'public_flags': 0, 'primary_guild': None, 'id': '1439608995815100529', 'global_name': None, 'display_name_styles': None, 'discriminator': '3202', 'collectibles': None, 'clan': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': 'c8ca0add444f297894011de505df9d63'}, 'attachments': []}}
[2025-12-17 08:51:16] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-12-17 08:51:16] [DEBUG   ] discord.client: Dispatching event raw_message_edit
[2025-12-17 08:51:16] [DEBUG   ] discord.client: Dispatching event message_edit
[2025-12-17 08:51:16] [DEBUG   ] discord.http: PATCH https://discord.com/api/v10/channels/1440758890336620787/messages/1450651481597284382 with {"embeds":[{"fields":[{"inline":false,"name":"Player 1","value":"<@512192531220398090> \u2705"},{"inline":false,"name":"Player 2","value":"<@512192531220398090> \u2705"},{"inline":false,"name":"Player 3","value":"<@512192531220398090> \u2705"},{"inline":false,"name":"Player 4","value":"<@512192531220398090> \u2705"}],"flags":0,"color":65280,"type":"rich","description":"*29 seconds remaining*","title":"End Game?"}],"components":[{"type":1,"components":[{"type":2,"style":3,"disabled":true,"id":2,"label":"Yes","custom_id":"f2c574513e3a4be01a0f2b7221afd3ad"},{"type":2,"style":4,"disabled":true,"id":3,"label":"No","custom_id":"dc60e5e4a32ce19310ec49756adef728"}]}],"tts":false,"flags":0} has returned 200
[2025-12-17 08:51:16] [DEBUG   ] discord.http: PATCH https://discord.com/api/v10/channels/1440758890336620787/messages/1450651481597284382 has received {'type': 0, 'content': '', 'mentions': [], 'mention_roles': [], 'attachments': [], 'embeds': [{'type': 'rich', 'title': 'End Game?', 'description': '*29 seconds remaining*', 'color': 65280, 'fields': [{'name': 'Player 1', 'value': '<@512192531220398090> ✅', 'inline': False}, {'name': 'Player 2', 'value': '<@512192531220398090> ✅', 'inline': False}, {'name': 'Player 3', 'value': '<@512192531220398090> ✅', 'inline': False}, {'name': 'Player 4', 'value': '<@512192531220398090> ✅', 'inline': False}], 'content_scan_version': 0}], 'timestamp': '2025-12-17T00:51:05.014000+00:00', 'edited_timestamp': '2025-12-17T00:51:16.686303+00:00', 'flags': 0, 'components': [{'type': 1, 'id': 1, 'components': [{'type': 2, 'id': 2, 'custom_id': 'f2c574513e3a4be01a0f2b7221afd3ad', 'style': 3, 'label': 'Yes', 'disabled': True}, {'type': 2, 'id': 3, 'custom_id': 'dc60e5e4a32ce19310ec49756adef728', 'style': 4, 'label': 'No', 'disabled': True}]}], 'id': '1450651481597284382', 'channel_id': '1440758890336620787', 'author': {'id': '1439608995815100529', 'username': 'Mahjong', 'avatar': 'c8ca0add444f297894011de505df9d63', 'discriminator': '3202', 'public_flags': 0, 'flags': 0, 'bot': True, 'banner': None, 'accent_color': None, 'global_name': None, 'avatar_decoration_data': None, 'collectibles': None, 'display_name_styles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}, 'pinned': False, 'mention_everyone': False, 'tts': False}
[2025-12-17 08:51:16] [DEBUG   ] discord.http: PATCH https://discord.com/api/v10/channels/1440758890336620787/messages/1450651481597284382 with {"embeds":[{"fields":[{"inline":false,"name":"Player 1","value":"<@512192531220398090> \u2705"},{"inline":false,"name":"Player 2","value":"<@512192531220398090> \u2705"},{"inline":false,"name":"Player 3","value":"<@512192531220398090> \u2705"},{"inline":false,"name":"Player 4","value":"<@512192531220398090> waiting..."}],"flags":0,"color":65280,"type":"rich","description":"*29 seconds remaining*","title":"End Game?"}],"components":[{"type":1,"components":[{"type":2,"style":3,"disabled":false,"id":2,"label":"Yes","custom_id":"f2c574513e3a4be01a0f2b7221afd3ad"},{"type":2,"style":4,"disabled":false,"id":3,"label":"No","custom_id":"dc60e5e4a32ce19310ec49756adef728"}]}],"tts":false,"flags":0} has returned 429
[2025-12-17 08:51:16] [DEBUG   ] discord.http: PATCH https://discord.com/api/v10/channels/1440758890336620787/messages/1450651481597284382 received a 429 despite having 1 remaining requests. This is a sub-ratelimit.
[2025-12-17 08:51:16] [WARNING ] discord.http: We are being rate limited. PATCH https://discord.com/api/v10/channels/1440758890336620787/messages/1450651481597284382 responded with 429. Retrying in 0.54 seconds.
[2025-12-17 08:51:16] [DEBUG   ] discord.http: Rate limit is being handled by bucket hash 3df15bae86f6647dd4dfcbd5c6949480 with '1440758890336620787' major parameters
[2025-12-17 08:51:16] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_UPDATE', 's': 80, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2025-12-17T00:51:06.761000+00:00', 'position': 0, 'pinned': False, 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'id': '1450651488924864522', 'flags': 0, 'embeds': [{'type': 'rich', 'title': 'End Game?', 'id': '1450651530549264445', 'fields': [{'value': '<@512192531220398090> ✅', 'name': 'Player 1', 'inline': False}, {'value': '<@512192531220398090> ✅', 'name': 'Player 2', 'inline': False}, {'value': '<@512192531220398090> waiting...', 'name': 'Player 3', 'inline': False}, {'value': '<@512192531220398090> waiting...', 'name': 'Player 4', 'inline': False}], 'description': '*29 seconds remaining*', 'content_scan_version': 0, 'color': 65280}], 'edited_timestamp': '2025-12-17T00:51:16.682612+00:00', 'content': '', 'components': [{'type': 1, 'id': 1, 'components': [{'type': 2, 'style': 3, 'label': 'Yes', 'id': 2, 'custom_id': 'ec814e077b5c1268e3c62aa4afe26390'}, {'type': 2, 'style': 4, 'label': 'No', 'id': 3, 'custom_id': '2b56f02f0bbdde1bf75b89b548bac40b'}]}], 'channel_type': 1, 'channel_id': '1440758890336620787', 'author': {'username': 'Mahjong', 'public_flags': 0, 'primary_guild': None, 'id': '1439608995815100529', 'global_name': None, 'display_name_styles': None, 'discriminator': '3202', 'collectibles': None, 'clan': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': 'c8ca0add444f297894011de505df9d63'}, 'attachments': []}}
[2025-12-17 08:51:16] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-12-17 08:51:16] [DEBUG   ] discord.client: Dispatching event raw_message_edit
[2025-12-17 08:51:16] [DEBUG   ] discord.client: Dispatching event message_edit
[2025-12-17 08:51:16] [DEBUG   ] discord.http: PATCH https://discord.com/api/v10/channels/1440758890336620787/messages/1450651488924864522 with {"embeds":[{"fields":[{"inline":false,"name":"Player 1","value":"<@512192531220398090> \u2705"},{"inline":false,"name":"Player 2","value":"<@512192531220398090> \u2705"},{"inline":false,"name":"Player 3","value":"<@512192531220398090> waiting..."},{"inline":false,"name":"Player 4","value":"<@512192531220398090> waiting..."}],"flags":0,"color":65280,"type":"rich","description":"*29 seconds remaining*","title":"End Game?"}],"components":[{"type":1,"components":[{"type":2,"style":3,"disabled":false,"id":2,"label":"Yes","custom_id":"ec814e077b5c1268e3c62aa4afe26390"},{"type":2,"style":4,"disabled":false,"id":3,"label":"No","custom_id":"2b56f02f0bbdde1bf75b89b548bac40b"}]}],"tts":false,"flags":0} has returned 200
[2025-12-17 08:51:16] [DEBUG   ] discord.http: A rate limit bucket (3df15bae86f6647dd4dfcbd5c6949480) has been exhausted. Pre-emptively rate limiting...
[2025-12-17 08:51:16] [DEBUG   ] discord.http: PATCH https://discord.com/api/v10/channels/1440758890336620787/messages/1450651488924864522 has received {'type': 0, 'content': '', 'mentions': [], 'mention_roles': [], 'attachments': [], 'embeds': [{'type': 'rich', 'title': 'End Game?', 'description': '*29 seconds remaining*', 'color': 65280, 'fields': [{'name': 'Player 1', 'value': '<@512192531220398090> ✅', 'inline': False}, {'name': 'Player 2', 'value': '<@512192531220398090> ✅', 'inline': False}, {'name': 'Player 3', 'value': '<@512192531220398090> waiting...', 'inline': False}, {'name': 'Player 4', 'value': '<@512192531220398090> waiting...', 'inline': False}], 'content_scan_version': 0}], 'timestamp': '2025-12-17T00:51:06.761000+00:00', 'edited_timestamp': '2025-12-17T00:51:16.682612+00:00', 'flags': 0, 'components': [{'type': 1, 'id': 1, 'components': [{'type': 2, 'id': 2, 'custom_id': 'ec814e077b5c1268e3c62aa4afe26390', 'style': 3, 'label': 'Yes'}, {'type': 2, 'id': 3, 'custom_id': '2b56f02f0bbdde1bf75b89b548bac40b', 'style': 4, 'label': 'No'}]}], 'id': '1450651488924864522', 'channel_id': '1440758890336620787', 'author': {'id': '1439608995815100529', 'username': 'Mahjong', 'avatar': 'c8ca0add444f297894011de505df9d63', 'discriminator': '3202', 'public_flags': 0, 'flags': 0, 'bot': True, 'banner': None, 'accent_color': None, 'global_name': None, 'avatar_decoration_data': None, 'collectibles': None, 'display_name_styles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}, 'pinned': False, 'mention_everyone': False, 'tts': False}
[2025-12-17 08:51:16] [DEBUG   ] discord.http: PATCH https://discord.com/api/v10/channels/1440758890336620787/messages/1450651481597284382 with {"embeds":[{"fields":[{"inline":false,"name":"Player 1","value":"<@512192531220398090> \u2705"},{"inline":false,"name":"Player 2","value":"<@512192531220398090> \u2705"},{"inline":false,"name":"Player 3","value":"<@512192531220398090> \u2705"},{"inline":false,"name":"Player 4","value":"<@512192531220398090> \u2705"}],"flags":0,"color":65280,"type":"rich","description":"*29 seconds remaining*","title":"End Game?"}],"components":[{"type":1,"components":[{"type":2,"style":3,"disabled":true,"id":2,"label":"Yes","custom_id":"f2c574513e3a4be01a0f2b7221afd3ad"},{"type":2,"style":4,"disabled":true,"id":3,"label":"No","custom_id":"dc60e5e4a32ce19310ec49756adef728"}]}],"tts":false,"flags":0} has returned 429
